Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,49.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_853/14B-088_HI_LSRK.ms.contsub_channel_853,30525,0.00446371
True,48.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_854/14B-088_HI_LSRK.ms.contsub_channel_854,29983,0.00440851
True,39.11666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_855/14B-088_HI_LSRK.ms.contsub_channel_855,29604,0.00446043
True,50.96666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_856/14B-088_HI_LSRK.ms.contsub_channel_856,30038,0.00443622
True,49.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_857/14B-088_HI_LSRK.ms.contsub_channel_857,30361,0.00445094
True,47.71666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_858/14B-088_HI_LSRK.ms.contsub_channel_858,29443,0.00444991
True,41.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_859/14B-088_HI_LSRK.ms.contsub_channel_859,29368,0.00449003
True,39.71666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_860/14B-088_HI_LSRK.ms.contsub_channel_860,29126,0.00447883
True,38.78333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_861/14B-088_HI_LSRK.ms.contsub_channel_861,28666,0.00443912
True,38.5,/home/eric/Jasper/m33/14B-088/single_channels/channel_862/14B-088_HI_LSRK.ms.contsub_channel_862,29165,0.00449935
True,39.96666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_863/14B-088_HI_LSRK.ms.contsub_channel_863,29851,0.00448737
True,39.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_864/14B-088_HI_LSRK.ms.contsub_channel_864,29806,0.0044527
