Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,76.93333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_821/14B-088_HI_LSRK.ms.contsub_channel_821,64092,0.00178209
True,82.45,/home/eric/Jasper/m33/14B-088/single_channels/channel_822/14B-088_HI_LSRK.ms.contsub_channel_822,63936,0.00177664
True,73.58333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_823/14B-088_HI_LSRK.ms.contsub_channel_823,63103,0.00178429
True,70.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_824/14B-088_HI_LSRK.ms.contsub_channel_824,63221,0.00177414
True,74.21666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_825/14B-088_HI_LSRK.ms.contsub_channel_825,61120,0.00177223
True,71.85,/home/eric/Jasper/m33/14B-088/single_channels/channel_826/14B-088_HI_LSRK.ms.contsub_channel_826,61096,0.00178944
True,94.35,/home/eric/Jasper/m33/14B-088/single_channels/channel_827/14B-088_HI_LSRK.ms.contsub_channel_827,61790,0.0017701
True,77.16666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_828/14B-088_HI_LSRK.ms.contsub_channel_828,62911,0.00179496
True,73.4,/home/eric/Jasper/m33/14B-088/single_channels/channel_829/14B-088_HI_LSRK.ms.contsub_channel_829,60470,0.00178786
True,93.36666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_830/14B-088_HI_LSRK.ms.contsub_channel_830,61253,0.00178313
True,75.93333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_831/14B-088_HI_LSRK.ms.contsub_channel_831,62340,0.00179992
True,74.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_832/14B-088_HI_LSRK.ms.contsub_channel_832,61378,0.0017988
True,76.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_833/14B-088_HI_LSRK.ms.contsub_channel_833,62604,0.00178557
True,73.86666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_834/14B-088_HI_LSRK.ms.contsub_channel_834,63696,0.00176833
True,77.55,/home/eric/Jasper/m33/14B-088/single_channels/channel_835/14B-088_HI_LSRK.ms.contsub_channel_835,63047,0.00179735
True,77.73333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_836/14B-088_HI_LSRK.ms.contsub_channel_836,63396,0.00178334
True,78.65,/home/eric/Jasper/m33/14B-088/single_channels/channel_837/14B-088_HI_LSRK.ms.contsub_channel_837,62455,0.00178326
True,87.71666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_838/14B-088_HI_LSRK.ms.contsub_channel_838,64253,0.0017605
True,73.26666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_839/14B-088_HI_LSRK.ms.contsub_channel_839,65220,0.00177058
True,76.03333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_840/14B-088_HI_LSRK.ms.contsub_channel_840,64579,0.00178743
True,74.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_841/14B-088_HI_LSRK.ms.contsub_channel_841,63925,0.00178256
True,88.06666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_842/14B-088_HI_LSRK.ms.contsub_channel_842,65380,0.00178186
True,95.06666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_843/14B-088_HI_LSRK.ms.contsub_channel_843,68393,0.00178618
True,80.73333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_844/14B-088_HI_LSRK.ms.contsub_channel_844,68202,0.00178638
True,80.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_845/14B-088_HI_LSRK.ms.contsub_channel_845,70738,0.00178628
True,85.45,/home/eric/Jasper/m33/14B-088/single_channels/channel_846/14B-088_HI_LSRK.ms.contsub_channel_846,71824,0.00178803
True,81.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_847/14B-088_HI_LSRK.ms.contsub_channel_847,72305,0.00178136
True,87.33333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_848/14B-088_HI_LSRK.ms.contsub_channel_848,72286,0.00178006
True,88.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_849/14B-088_HI_LSRK.ms.contsub_channel_849,72553,0.00177502
True,105.43333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_850/14B-088_HI_LSRK.ms.contsub_channel_850,72909,0.00177977
True,86.16666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_851/14B-088_HI_LSRK.ms.contsub_channel_851,71914,0.00177909
True,81.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_852/14B-088_HI_LSRK.ms.contsub_channel_852,71035,0.00175824
True,83.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_853/14B-088_HI_LSRK.ms.contsub_channel_853,70438,0.00177961
True,83.41666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_854/14B-088_HI_LSRK.ms.contsub_channel_854,70937,0.00174794
True,81.01666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_855/14B-088_HI_LSRK.ms.contsub_channel_855,70436,0.00176618
True,90.11666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_856/14B-088_HI_LSRK.ms.contsub_channel_856,71746,0.00177619
True,83.61666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_857/14B-088_HI_LSRK.ms.contsub_channel_857,71462,0.00176255
True,80.45,/home/eric/Jasper/m33/14B-088/single_channels/channel_858/14B-088_HI_LSRK.ms.contsub_channel_858,70230,0.00177855
True,83.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_859/14B-088_HI_LSRK.ms.contsub_channel_859,68975,0.00177963
True,78.21666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_860/14B-088_HI_LSRK.ms.contsub_channel_860,69267,0.00179053
True,83.35,/home/eric/Jasper/m33/14B-088/single_channels/channel_861/14B-088_HI_LSRK.ms.contsub_channel_861,69593,0.00178354
True,81.86666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_862/14B-088_HI_LSRK.ms.contsub_channel_862,68911,0.00178483
True,87.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_863/14B-088_HI_LSRK.ms.contsub_channel_863,69975,0.00179693
True,81.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_864/14B-088_HI_LSRK.ms.contsub_channel_864,70614,0.00178818
True,105.28333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_865/14B-088_HI_LSRK.ms.contsub_channel_865,71361,0.00175901
