Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,39.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_809/14B-088_HI_LSRK.ms.contsub_channel_809,31054,0.00268077
True,44.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_810/14B-088_HI_LSRK.ms.contsub_channel_810,31377,0.00268232
True,43.5,/home/eric/Jasper/m33/14B-088/single_channels/channel_811/14B-088_HI_LSRK.ms.contsub_channel_811,31565,0.00270549
True,43.35,/home/eric/Jasper/m33/14B-088/single_channels/channel_812/14B-088_HI_LSRK.ms.contsub_channel_812,32216,0.00270397
True,43.583333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_813/14B-088_HI_LSRK.ms.contsub_channel_813,33070,0.00269242
True,46.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_814/14B-088_HI_LSRK.ms.contsub_channel_814,34381,0.00269836
True,47.03333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_815/14B-088_HI_LSRK.ms.contsub_channel_815,35394,0.00269521
True,47.05,/home/eric/Jasper/m33/14B-088/single_channels/channel_816/14B-088_HI_LSRK.ms.contsub_channel_816,36011,0.00271646
True,45.88333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_817/14B-088_HI_LSRK.ms.contsub_channel_817,36679,0.00272827
True,47.36666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_818/14B-088_HI_LSRK.ms.contsub_channel_818,37278,0.00274376
True,47.38333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_819/14B-088_HI_LSRK.ms.contsub_channel_819,37478,0.00271209
True,50.416666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_820/14B-088_HI_LSRK.ms.contsub_channel_820,38634,0.00271311
True,49.03333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_821/14B-088_HI_LSRK.ms.contsub_channel_821,39466,0.00273753
True,53.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_822/14B-088_HI_LSRK.ms.contsub_channel_822,39805,0.00270973
True,48.35,/home/eric/Jasper/m33/14B-088/single_channels/channel_823/14B-088_HI_LSRK.ms.contsub_channel_823,38933,0.00271036
True,53.699999999999996,/home/eric/Jasper/m33/14B-088/single_channels/channel_824/14B-088_HI_LSRK.ms.contsub_channel_824,38987,0.00269889
True,51.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_825/14B-088_HI_LSRK.ms.contsub_channel_825,39082,0.00266765
True,48.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_826/14B-088_HI_LSRK.ms.contsub_channel_826,39092,0.00270564
True,51.18333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_827/14B-088_HI_LSRK.ms.contsub_channel_827,39509,0.00274454
True,48.46666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_828/14B-088_HI_LSRK.ms.contsub_channel_828,39962,0.00271731
True,58.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_829/14B-088_HI_LSRK.ms.contsub_channel_829,39957,0.00272302
True,52.983333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_830/14B-088_HI_LSRK.ms.contsub_channel_830,41232,0.00269777
True,60.61666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_831/14B-088_HI_LSRK.ms.contsub_channel_831,40655,0.00271494
True,63.4,/home/eric/Jasper/m33/14B-088/single_channels/channel_832/14B-088_HI_LSRK.ms.contsub_channel_832,38955,0.00271928
True,46.016666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_833/14B-088_HI_LSRK.ms.contsub_channel_833,36674,0.00271582
True,45.93333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_834/14B-088_HI_LSRK.ms.contsub_channel_834,37062,0.0026986
True,53.65,/home/eric/Jasper/m33/14B-088/single_channels/channel_835/14B-088_HI_LSRK.ms.contsub_channel_835,38397,0.00273006
True,48.38333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_836/14B-088_HI_LSRK.ms.contsub_channel_836,39097,0.00274898
True,48.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_837/14B-088_HI_LSRK.ms.contsub_channel_837,39111,0.00273959
True,53.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_838/14B-088_HI_LSRK.ms.contsub_channel_838,39179,0.00273042
True,54.5,/home/eric/Jasper/m33/14B-088/single_channels/channel_839/14B-088_HI_LSRK.ms.contsub_channel_839,41653,0.00271573
True,55.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_840/14B-088_HI_LSRK.ms.contsub_channel_840,41576,0.00272404
True,50.61666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_841/14B-088_HI_LSRK.ms.contsub_channel_841,41099,0.00273373
True,54.333333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_842/14B-088_HI_LSRK.ms.contsub_channel_842,41640,0.00271488
True,52.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_843/14B-088_HI_LSRK.ms.contsub_channel_843,41613,0.00274752
True,50.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_844/14B-088_HI_LSRK.ms.contsub_channel_844,41003,0.00270721
True,50.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_845/14B-088_HI_LSRK.ms.contsub_channel_845,40378,0.00270392
True,54.18333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_846/14B-088_HI_LSRK.ms.contsub_channel_846,41536,0.00269998
True,52.016666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_847/14B-088_HI_LSRK.ms.contsub_channel_847,42891,0.00271148
True,52.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_848/14B-088_HI_LSRK.ms.contsub_channel_848,42523,0.00274221
True,56.13333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_849/14B-088_HI_LSRK.ms.contsub_channel_849,41608,0.00273208
True,58.833333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_850/14B-088_HI_LSRK.ms.contsub_channel_850,38809,0.00273392
True,49.65,/home/eric/Jasper/m33/14B-088/single_channels/channel_851/14B-088_HI_LSRK.ms.contsub_channel_851,37915,0.00274016
True,54.666666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_852/14B-088_HI_LSRK.ms.contsub_channel_852,38233,0.00268324
True,51.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_853/14B-088_HI_LSRK.ms.contsub_channel_853,37672,0.00272165
True,51.583333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_854/14B-088_HI_LSRK.ms.contsub_channel_854,36385,0.0026853
True,46.96666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_855/14B-088_HI_LSRK.ms.contsub_channel_855,36552,0.00270759
True,46.916666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_856/14B-088_HI_LSRK.ms.contsub_channel_856,36797,0.00271822
True,57.78333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_857/14B-088_HI_LSRK.ms.contsub_channel_857,37648,0.00273334
True,48.166666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_858/14B-088_HI_LSRK.ms.contsub_channel_858,37352,0.00274038
True,47.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_859/14B-088_HI_LSRK.ms.contsub_channel_859,37276,0.00274337
True,61.93333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_860/14B-088_HI_LSRK.ms.contsub_channel_860,37066,0.00271715
True,58.016666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_861/14B-088_HI_LSRK.ms.contsub_channel_861,36926,0.00271226
True,49.43333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_862/14B-088_HI_LSRK.ms.contsub_channel_862,37884,0.00269821
